YEARWEEK,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,New York City,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
202424,1.34867,1.59722,1.41476,1.04144,2.79366,1.27473,1.10886,0.352734,4.10997,2.5624,1.58066,3.36888,0.660248,0.812506,1.0033,0.449023,0.909851,0.927273,1.20727,0.665504,1.50481,1.03882,0.698276,0.406029,1.84203,0.501801,0.38656,1.21416,1.54591,0.607488,2.88458,2.42501,0.729241,3.1275,0.950479,1.76454,1.28044,0.567217,1.30649,0.802585,3.86428,0.601863,1.16711,0.478283,1.27285,2.25112,0.829853,0.379441,0.701754,1.51748,1.02928,0.985753,0.875337,0.969619
202425,1.20009,0,1.38073,0.885649,2.66718,1.23972,1.09593,0.436681,3.27088,2.67263,1.41427,3.10634,0.785167,0.714848,0.894484,0.409731,0.614193,1.36537,1.11181,0.75358,1.49214,0.931646,0.596401,0.374368,1.56857,0.5671,0.53979,1.05624,1.49554,0.362272,2.55727,2.35102,0.812978,2.99869,0.848214,1.481,1.25271,0.494466,1.21554,0.584935,3.6372,0.506192,1.17651,0.563292,1.14713,2.02188,0.83812,0.277949,0.428449,1.40495,1.11669,0.663464,0.664629,0.597729
202426,1.15982,1.63636,1.13952,0.853406,2.4866,1.14365,0.903006,0.31051,3.40861,2.75857,1.41602,2.89267,0.702598,0.744749,0.905223,0.345523,0.469131,1.19934,1.11233,0.555417,1.35588,0.938934,0.583416,0.448311,1.92031,0.472038,0.486827,0.983349,1.48334,0.631704,2.56727,2.18119,0.751413,2.93492,0.763016,1.1041,1.15766,0.42966,1.11415,0.645646,4.4837,0.572552,1.18859,0.567058,1.30241,2.04044,0.793873,0.322887,1.51947,1.40111,0.901013,0.739983,0.821899,1.0712
202427,1.16488,0,0.967655,0.991616,2.42956,1.02346,0.930091,0.284328,3.44275,2.76884,1.34532,2.92115,0.562061,0.73506,0.909513,0.578406,0.666863,0.75188,1.26335,0.673743,1.44074,0.936679,0.611198,0.432288,2.05442,0.591935,0.603155,0.993141,1.1966,0.466289,2.37595,2.05004,0.67063,2.75827,0.793743,1.01138,1.03924,0.581795,1.00261,0.618544,3.61565,0.662442,1.21035,0.633484,1.23367,1.49893,0.825401,0.547383,1.07759,1.41364,0.859541,0.858202,0.6763,1.17212
202428,1.24518,1.28378,0.963843,1.12307,2.1757,1.09901,0.936856,0.294072,3.23751,2.84999,1.51086,2.61452,0.552286,0.688925,1.02717,0.490829,0.706487,0.864562,1.41256,0.634123,1.27288,0.877583,0.551549,0.352734,2.16412,0.463965,0.575113,1.18408,1.36301,0.553332,2.48765,2.14299,1.48907,2.71545,0.78119,1.38462,1.03881,0.489148,0.943086,0.615398,3.26797,0.612827,1.23484,0.59358,1.3179,2.14924,0.824897,0.408965,1.79487,1.33106,0.682796,0.719538,0.672631,0.646298
202429,1.52368,1.89844,0.915469,1.14627,2.07936,1.08908,1.03549,0.31778,2.79633,2.83016,1.77618,2.40592,0.533109,0.743893,0.911829,0.603567,0.689061,0.783151,1.39111,0.687511,1.19306,0.88084,0.566332,0.340863,2.43433,0.554818,0.297156,1.11606,1.30982,0.560993,2.3865,1.98743,1.28793,2.64922,0.878741,1.10667,1.18512,0.588647,0.751793,0.639456,2.66241,0.625581,1.32225,0.50979,1.35153,2.2736,0.636696,0.217173,1.13438,1.45557,0.663263,0.606453,0.632801,0.62182
202430,1.4317,1.73782,1.11956,1.21902,2.03622,1.09888,1.12515,0.459442,3.16846,2.82911,1.74268,2.12867,0.572871,0.815847,1.00544,0.365535,0.956572,0.919369,1.76227,0.681453,1.3062,0.877142,0.526134,0.246728,2.43481,0.58393,0.402183,1.15245,1.22966,0.506861,2.63558,1.52481,1.41076,2.97145,1.01519,1.13567,1.29362,0.62363,0.855163,0.699186,2.74406,0.675958,1.1509,0.466261,1.33499,2.54975,0.736448,0.319973,1.68955,1.62248,0.622983,0.844212,0.756215,0.756144
202431,1.58126,1.23457,1.0608,1.43378,1.99739,1.07391,1.11848,0.343616,3.39584,2.57399,1.99471,2.04729,0.492798,0.842473,1.12257,0.623306,0.932994,1.42055,1.79729,0.741611,1.38162,0.933889,0.562253,0.359786,2.69497,0.707648,0.385274,1.25774,1.10009,0.689978,2.51135,1.60559,1.46741,2.79748,1.09254,1.49745,1.29041,0.790244,0.761647,0.714968,3.22581,0.562545,1.68441,0.56296,1.38039,2.41333,0.703476,0.244658,1.22574,1.77565,0.59198,0.58073,0.719399,0.774765
202432,2.01619,0,1.11365,1.74689,1.95488,1.09256,1.14686,0.402675,3.25345,2.39752,2.27754,1.90074,0.628341,0.789032,1.16562,0.842764,0.709421,1.04718,1.75527,0.719023,1.51439,0.919635,0.597358,0.387677,3.40892,0.535215,0.504978,1.33376,1.2709,0.635386,2.5948,1.92567,1.44121,2.63593,1.23593,1.55773,1.35346,0.827739,0.707718,0.742944,2.16648,0.581805,1.89636,0.394706,1.60066,2.36305,0.561703,0.33428,1.10254,1.7842,0.650159,0.935567,0.715999,0.568769
202433,2.18368,1.8811,1.65804,1.44746,1.88102,1.16633,1.19578,0.492524,3.20153,2.25739,2.96248,2.17167,0.538244,0.940938,1.47933,0.678363,0.776327,1.32073,1.83453,0.789065,1.37648,0.933514,0.573579,0.324305,3.44974,0.627293,0.38059,1.28645,1.15139,0.546856,2.50472,2.12563,1.52654,2.84172,1.25862,1.23418,1.29699,0.559237,0.721012,0.71481,1.60991,0.765591,1.83872,0.421595,1.91059,2.20275,0.762891,0.36208,0.205761,1.86986,0.565363,1.0031,0.710473,0.605755
202434,2.54269,1.6358,1.71468,1.67217,2.0203,1.44391,1.23626,0.599002,3.3598,2.64037,3.44905,2.27818,0.663318,1.02098,1.85584,0.697786,0.877042,1.89935,2.3819,0.896012,1.3476,1.01879,0.658367,0.379435,3.16764,0.734428,0.635563,1.53246,1.55522,0.744602,2.3956,2.33022,1.3902,2.91544,1.36261,1.51276,1.55787,1.13795,0.744526,0.841397,1.54867,0.595447,2.30824,0.622382,2.45157,2.81698,0.754351,0.282158,1.32509,2.02954,0.518001,1.33833,0.877985,0.763359
202435,2.7305,0,1.77568,2.20211,2.15991,1.91046,1.31161,0.400146,4.05516,3.13449,3.19859,2.34029,0.61893,1.22508,1.74645,0.774404,0.955037,1.73028,2.37728,0.786344,1.52403,1.0206,0.652964,0.374806,2.91429,0.828127,0.511995,1.80476,1.74063,0.596944,2.33929,2.33016,1.41007,2.96189,1.41629,1.84287,1.52785,1.23463,0.783144,0.850385,1.82796,0.737726,2.29318,0.948188,2.36448,3.77615,0.918015,0.341297,0.284091,2.1918,0.646304,2.00015,0.856934,0.846024
202436,2.18421,1.83486,1.42955,2.15919,2.30042,1.85984,1.38132,0.559306,4.27744,3.08003,2.67918,2.90841,0.76088,1.18451,1.76865,0.668098,1.25689,1.99971,2.26536,0.855329,1.65415,1.13464,0.820422,0.497323,2.3341,1.09956,0.526855,1.94621,1.81284,0.958313,2.49118,2.37013,1.47033,2.92725,1.66607,1.28323,1.87865,0.997456,0.939568,0.987588,2.73619,0.755396,2.28689,0.863821,2.10875,3.06199,1.09267,0.433406,1.04478,2.37205,0.627769,2.22699,0.919983,1.93548
202437,1.97665,2.79991,1.29997,2.00032,2.18254,1.81758,1.63713,0.612337,5.32877,2.78189,2.4668,2.54115,1.06916,1.23597,1.74547,0.926291,1.04011,1.88512,1.72513,1.10086,1.93931,1.30964,0.899546,0.62995,2.09646,0.879312,0.464266,1.95774,1.64742,0.74519,3.11994,2.20294,1.90983,3.67359,1.70418,1.54623,1.96121,1.08371,0.852168,1.20521,2.8552,0.867077,2.11108,0.809762,2.12433,3.06496,0.933737,0.445692,0.478469,2.34926,0.732989,2.71249,1.17521,1.05497
202438,1.66686,2.1983,1.31238,1.77284,2.1078,1.70915,2.00544,0.690043,5.08214,2.88852,2.50395,2.46914,0.67305,1.12023,1.79047,0.858369,1.09003,1.61788,1.8394,1.14028,2.02082,1.44152,0.966288,0.871215,1.7694,0.915435,0.750389,1.85602,1.50214,0.918379,3.5435,2.01366,2.18268,4.39336,1.64262,1.45103,1.82772,0.914577,1.17258,1.3409,2.36258,1.28407,2.02236,0.578614,1.90269,2.71353,0.957824,0.568269,0.855513,2.33884,0.77364,1.91432,1.36431,1.41297
202439,1.88365,1.99952,1.43431,1.69283,2.20044,1.69631,1.70219,0.668532,4.72389,3.0019,2.67545,2.16669,0.738249,1.14955,1.89659,0.793913,1.27359,1.72543,1.66873,1.06631,1.86996,1.39413,0.89323,0.854682,2.09939,0.89435,0.591549,1.75483,1.4225,0.868571,3.75671,1.96637,2.0654,4.40538,1.49167,1.60296,1.79468,0.876786,1.02184,1.17817,2.36453,1.37618,1.80471,0.684027,1.94052,2.5152,0.8198,0.575264,1.6683,2.38944,0.810254,1.58193,1.20631,0.925926
202440,1.70306,1.99375,1.48065,1.66678,2.14117,1.64003,1.88059,0.651625,3.57143,2.92412,2.52675,2.1498,0.980607,1.12563,2.04151,1.06533,1.38955,0.603921,1.82385,1.02055,2.19524,1.52107,0.964664,0.883095,2.773,0.914233,0.666806,2.05978,1.32541,0.90008,3.62251,1.93454,1.85201,3.99889,1.41482,0.788566,1.80212,1.10014,1.19472,1.18892,2.6127,1.16763,1.83552,0.728421,1.78877,2.44141,0.833854,0.721569,1.65361,2.60039,0.937143,1.2648,1.17001,1.67875
202441,1.82613,1.82385,1.76058,1.62591,2.18838,1.78243,1.90427,0.651769,4.10215,2.87693,2.60112,2.0861,0.97073,1.31189,2.12644,0.873839,1.60797,0.717915,1.82574,1.22961,2.41687,1.54731,1.10819,0.892544,2.68385,1.02344,0.910194,2.27366,1.21479,1.10652,3.89088,1.9882,2.02301,4.31058,1.59407,0.826597,2.17718,1.06143,1.21537,1.36197,2.86757,1.39933,2.01355,0.777884,1.83524,2.54252,0.961996,0.569383,1.02804,2.777,0.988094,1.83915,1.36265,2.09174
202442,2.01255,2.0202,1.57503,1.85855,2.26182,1.79602,2.26611,0.706018,4.88732,2.7638,2.51672,2.1053,0.981997,1.31588,2.45149,0.99703,1.56824,0.73753,1.94006,1.42652,2.58327,1.77981,1.22998,1.05477,2.43862,1.10861,0.60741,2.09893,1.32381,1.10701,4.24742,2.29443,2.09214,4.28355,1.74816,0.899292,2.5938,0.958343,1.13276,1.46381,2.66739,1.47725,2.30409,0.860966,1.82694,2.34834,0.465238,0.919336,1.12613,3.07515,0.951422,1.65847,1.43648,1.4838
202443,2.12539,1.59113,1.7884,1.90495,2.49743,1.93542,2.30841,0.952226,5.455,3.06422,3.20118,2.08801,1.07276,1.37343,2.37302,1.15881,1.87104,0.733183,2.31441,1.56231,2.92381,1.80932,1.29654,0.995475,2.62201,0.951185,0.670578,1.97276,1.4916,1.29898,4.43714,2.43302,2.15664,4.40592,1.93306,0.791572,2.74288,0.831959,1.11366,1.55524,1.75747,1.48125,2.54751,0.807254,1.99645,2.48267,0.984347,0.903955,1.08499,3.22449,1.1944,1.52169,1.55345,1.60149
202444,2.3468,2.10705,2.15584,1.76145,2.682,2.15157,2.20031,0.891423,6.07409,3.36333,3.22465,2.26505,1.10236,1.466,2.29887,1.35926,1.73569,0.842436,2.44651,1.70224,2.68684,1.84684,1.41364,1.08184,2.64163,0.945386,0.608757,2.05312,1.56929,1.20923,4.12551,2.41192,2.05957,4.24313,2.01674,0.816692,2.73812,1.10144,1.29625,1.6102,2.9164,1.38209,2.55366,0.780622,2.28296,2.70384,1.03916,0.950192,1.87793,3.10812,1.22899,1.81047,1.53448,1.33448
202445,2.35658,1.63818,2.52736,1.85528,3.07401,2.37038,2.25824,0.701387,5.26986,3.7546,3.61539,2.25108,1.18656,1.38207,2.24766,0.718762,1.90871,0.84287,2.97089,1.58396,2.81463,1.88648,1.36901,1.21141,2.82111,1.1112,0.635145,2.14911,2.18497,1.12613,4.14487,2.90368,2.23525,4.24181,2.12953,0.836141,2.76739,1.03274,1.46576,1.55161,3.91791,1.24732,2.67556,0.923008,2.8883,2.761,1.18424,0.97189,3.49345,3.07628,1.38254,1.74454,1.49412,1.94055
202446,2.69706,2.18288,2.845,1.97291,3.34095,2.36474,2.34793,0.915095,5.6719,4.06481,3.79529,2.50453,1.54719,1.40988,2.38284,1.16893,2.07238,0.843114,3.52226,1.40131,2.99733,1.86358,1.44135,1.31281,2.97694,1.02258,0.462107,2.24159,2.68357,1.25815,4.17665,3.05572,2.26351,4.47054,2.18046,0.77077,2.94235,1.07081,1.71167,1.66226,4.27046,1.4279,3.03566,0.67868,3.23605,3.5363,1.47891,0.930871,1.81653,3.12807,1.57555,1.35013,1.43004,1.66113
202447,2.75663,2.03488,3.23989,2.32927,3.71437,2.64767,2.4721,1.06809,6.93847,4.13696,4.24468,2.41146,2.62224,1.60118,2.62368,0.905228,2.58731,0.984055,4.2282,1.60663,3.34278,1.9852,1.52137,1.39415,3.3178,1.11329,0.44843,2.28404,2.84767,1.44344,4.57982,3.1378,2.38223,4.88147,2.28813,0.844983,2.92256,1.16611,2.24706,1.60642,3.00097,1.17118,3.00682,0.935112,3.13712,3.72385,1.73024,0.928695,2.99824,3.46352,1.73214,1.96727,1.77723,2.40481
202448,3.74575,2.70597,3.99404,2.12504,4.43184,2.74946,2.61409,1.02802,5.67942,4.35081,4.52012,3.14768,2.84988,1.81448,2.67089,1.70858,2.62285,1.28201,5.22964,1.37313,3.09636,2.32103,1.75595,1.37986,4.18573,1.2892,0.3727,2.73319,3.49251,1.45663,4.88321,4.15465,2.40513,5.23299,2.31331,1.27969,3.16635,1.27631,2.50403,1.7105,3.51482,1.31846,3.21522,1.13802,3.83435,3.90811,1.78153,0.819978,1.16649,3.5857,2.12308,1.04769,1.72982,2.16346
202449,3.41565,3.5408,3.9007,2.71189,4.81174,3.2142,2.60327,1.29529,6.19929,4.27963,4.30693,2.75668,3.59015,1.97648,2.93237,1.58088,3.28963,1.13803,5.42643,1.60833,3.20527,2.3878,1.77109,1.63807,4.23087,1.38509,0.689655,3.07375,3.53191,1.45409,5.39616,4.31853,2.67706,5.71615,2.64916,1.02848,3.05071,1.58263,3.51353,1.91508,3.42551,1.62762,3.55924,0.966568,3.96209,3.6419,1.74373,0.794165,0.863724,3.68157,2.25161,1.61485,1.88221,1.42802
202450,4.71214,3.28587,4.06176,3.99562,5.33874,3.57888,2.77804,1.316,5.93578,4.58381,4.66536,3.09042,4.57336,2.34862,3.3391,1.75747,3.92693,1.42823,7.27231,1.44634,3.2735,2.76253,1.93984,1.75813,4.1783,1.54304,0.842764,3.22925,4.22827,1.69184,5.74896,4.93941,2.99594,6.68725,2.70581,0.938853,3.37412,1.37398,5.94975,1.91521,4.3318,1.60478,4.05011,0.999886,5.84952,4.3545,2.29102,0.79096,1.91431,3.96093,3.01743,1.61878,2.07733,1.30822
202451,7.23753,5.12028,5.32269,5.35988,6.75053,4.94167,3.24376,1.65677,7.3031,5.66566,6.05486,3.25445,9.80296,3.2277,3.82273,3.30301,5.73666,2.18458,10.9929,1.53191,3.71488,3.49398,2.52133,2.18512,6.93794,1.72433,0.952813,5.12335,5.13393,2.50356,6.79743,7.90032,3.69902,8.06221,3.33527,1.53652,4.5114,1.77866,9.7709,2.27903,6.19278,1.79824,5.37303,1.45685,8.23972,5.55531,3.1339,1.19459,1.40845,4.57626,4.49539,1.68584,2.35351,3.24178
202452,9.69604,5.23903,6.83022,6.28228,9.25079,7.46083,3.9124,2.43596,7.93024,7.01684,8.57021,4.75237,9.83607,4.91925,4.96618,4.54545,8.19319,5.72107,13.6597,2.65513,4.70051,5.30214,4.45097,5.24017,7.81495,3.03537,2.46402,8.25252,7.31924,4.87465,8.64697,12.4812,4.26019,9.88976,4.49536,3.26662,6.35472,3.59031,11.6583,3.56432,7.80922,2.53683,7.8335,2.2734,11.9579,7.1414,4.86096,1.72295,2.93561,5.62846,6.61882,3.14756,3.05298,4.87342
202501,7.74947,4.88493,6.47356,4.82112,8.62007,7.27664,4.71799,2.80909,6.72688,6.55037,7.80311,4.53083,7.47516,4.41255,4.73986,3.79368,7.59929,3.99802,10.4927,3.20662,4.63033,5.89754,4.41737,4.81059,5.91159,3.51272,1.22449,7.35885,6.31497,4.45887,8.38626,12.0529,4.32401,9.96615,4.96998,2.83474,6.17085,2.71547,9.11707,3.75443,6.616,2.99774,8.21727,2.3362,9.89542,6.46948,4.29233,1.77497,2.49077,5.46925,5.76161,2.85402,3.04037,3.90702
202502,5.8161,3.37224,5.12848,4.5962,6.88834,6.12315,4.64319,2.04045,6.00062,5.98593,6.49446,3.75306,5.43486,3.36867,3.39688,3.06394,5.44865,2.99979,7.26916,2.91044,4.21062,5.30515,3.93178,4.46514,5.18376,2.26992,1.18542,6.10558,5.34151,4.36468,8.08521,8.55204,4.32212,10.4565,4.31358,2.55636,5.04453,3.04136,6.47309,3.1495,7.19178,3.07949,7.50156,1.91775,7.60151,5.67016,3.18396,1.83312,4.23805,4.55766,4.53049,1.90417,2.93977,3.3891
202503,5.8679,2.98981,4.40301,5.06059,6.37873,5.75155,5.07894,1.958,7.52493,6.53887,7.47291,3.64253,5.14266,3.5589,3.7153,3.92652,4.67193,1.84171,8.11497,3.6117,4.33086,7.14139,5.41894,5.75747,6.14456,1.78885,1.16732,6.55225,4.71966,6.29218,10.0658,8.51777,5.67942,12.5504,5.13901,3.33906,5.56579,3.43339,5.63803,3.27023,8.07692,4.20811,10.6461,2.75743,7.5081,6.01042,3.40729,2.66883,3.81818,4.76495,4.63709,1.7633,3.96344,4.13502
202504,7.54094,2.39344,4.60194,5.68157,7.29195,6.54752,5.84875,2.72145,10.162,7.1354,8.77856,4.09343,5.29104,4.34068,4.72743,4.5533,6.11589,2.93513,10.0787,4.88272,5.66913,9.18334,7.83332,6.08324,8.62935,2.55102,1.55416,7.93809,4.47032,8.47092,10.2447,8.60837,6.07612,13.2419,6.82075,4.14276,7.90889,6.06836,6.2252,3.92979,7.1176,5.22355,16.1169,3.0103,9.60242,8.37408,4.21655,4.20814,4.31406,6.54887,5.99684,1.79055,4.72812,3.40303
202505,7.40594,2.59802,4.56719,8.5614,7.28768,6.64459,6.41451,3.60926,9.90227,7.64724,8.43378,3.59949,6.4638,4.73672,6.08362,6.55047,8.3145,4.27089,8.15467,5.73148,7.20347,10.806,8.02499,4.91392,8.48801,4.27756,2.14175,9.46912,4.0692,10.2981,10.5296,9.48021,6.19663,12.8365,7.49906,3.95257,9.92545,6.66346,7.6467,4.83086,6.51844,7.1365,17.008,3.57652,12.7202,11.2963,3.81687,5.13005,1.90909,7.92194,7.62779,3.13046,4.81092,3.75911
202506,6.96688,2.74355,4.4942,7.87347,7.02461,7.20958,6.8028,4.30338,11.1177,6.93669,8.1925,3.6539,6.36566,5.58688,7.59747,6.84535,9.39534,6.2034,7.46168,6.71819,8.89706,11.7971,9.42692,4.29315,7.74437,5.31184,2.80742,9.52217,4.43637,10.8133,10.1832,9.58706,6.09533,11.9536,7.74761,3.59998,13.3779,6.65153,8.2802,5.22399,6.59459,6.89244,14.7737,3.28546,11.4472,9.13246,3.73859,4.55405,2.46575,9.2269,8.53047,4.94802,5.0876,5.44479
202507,5.34135,2.76231,3.99706,6.71001,6.04531,6.78934,6.19063,4.08033,10.1385,6.23334,6.02362,3.83454,6.17551,4.88779,7.31811,6.56597,9.60332,5.4573,6.32427,8.77977,7.80326,10.4485,10.6412,3.38519,5.31039,4.68156,3.09015,9.30201,3.89631,9.9653,8.08376,9.22052,10.0268,10.5708,6.38015,3.03587,13.5077,4.43029,8.12488,4.89282,6.34921,6.78004,9.62165,3.40845,8.25736,6.21272,3.3624,5.20213,3.11958,8.54405,7.97413,5.27248,4.85268,4.63702
202508,4.33779,3.64572,4.05911,4.92118,5.7742,5.86109,5.00705,3.39106,7.44905,5.2907,4.74051,4.24628,6.38944,4.25952,6.3868,4.07268,6.74745,4.44746,5.95364,8.06857,6.09143,8.32798,8.86772,2.6414,4.90475,3.8707,2.91824,6.70227,3.72107,8.84113,7.12073,8.15845,7.97361,8.66406,5.0374,2.59615,11.1993,3.28597,7.68274,4.06889,5.39242,5.01803,7.0752,2.42882,6.72152,5.51032,3.36601,4.13464,1.68209,6.59271,7.94886,5.14051,4.03718,4.40741
202509,4.42918,4.5236,3.77048,3.74065,4.69029,5.29618,3.96984,2.63759,5.83807,4.63136,4.05828,3.61506,5.12986,3.33202,5.02364,3.39623,5.20649,2.86349,6.07677,6.29832,5.14264,6.28848,7.06968,2.07219,5.45689,2.63386,2.02394,5.04621,3.41383,6.63797,6.31571,7.4902,6.12053,7.11829,4.01768,1.8306,8.30104,1.76075,6.35876,3.4344,6.55738,3.98574,6.7279,2.06275,5.55219,5.04351,2.66048,2.70487,1.84211,5.04495,5.34659,4.17117,3.45293,4.2811
202510,4.14048,3.43607,3.46394,3.36016,4.09347,4.48814,3.73197,2.09283,7.03054,4.38429,4.01299,3.26665,4.6873,2.89635,4.23966,2.43852,4.35335,2.65262,6.0033,5.77899,4.46694,4.86787,5.88557,1.83965,4.06196,2.12158,1.84289,4.10227,3.30334,4.67186,5.69237,7.09311,5.65947,6.44059,3.61325,2.02662,6.66207,1.30169,4.33978,2.8295,5.86945,3.08459,5.81281,1.45654,5.4095,4.39011,2.53333,2.74642,2.81518,4.83742,4.03138,3.92666,2.88132,3.82997
202511,3.56563,3.57143,3.65576,2.96984,3.96198,3.94919,3.53263,1.26158,6.36985,4.07736,3.847,2.97596,4.64426,2.58794,3.23978,1.96883,3.59242,2.63006,4.87628,4.5248,4.2621,3.96026,4.82635,1.62529,3.7557,1.77623,1.92265,2.85376,3.44776,4.06375,5.38814,5.73385,5.24737,6.60805,3.0028,1.74733,5.15999,1.26373,4.25727,2.28983,5.60598,3.10599,4.86074,1.40181,4.76686,3.68909,2.19011,2.26532,2.82427,4.68839,3.34992,3.42028,2.34479,3.26725
202512,2.88559,3.07027,3.32525,2.50359,3.79822,3.2775,3.14497,1.19955,5.08346,3.64383,3.15264,2.67508,3.72741,2.22797,2.45781,1.66074,2.60977,1.81465,3.89341,3.90877,3.77617,3.19604,3.83445,1.3851,2.6155,1.6018,1.27034,2.63216,2.70736,2.97888,4.73631,4.56601,4.77876,6.22019,2.44393,1.51781,3.45232,0.906839,3.74837,1.94994,4.66125,2.67638,3.32551,1.04498,3.4673,3.31832,1.8856,2.28708,3.80739,3.99316,2.92996,3.25536,2.10253,2.42744
202513,2.3915,2.44016,2.84179,1.74945,3.61638,2.96739,2.88036,1.11061,5.10397,3.31312,2.93363,2.94403,2.76849,1.99264,2.03989,1.21065,1.98255,1.41953,3.69189,3.49137,3.49293,2.86161,2.9343,1.52391,2.40179,1.15454,1.1091,2.27677,2.38143,2.23044,4.47642,4.20324,4.05267,5.71749,2.07814,1.17612,3.02016,1.11669,3.37098,1.78914,3.68304,2.69386,3.32375,1.11351,2.82761,2.87796,1.86084,2.27948,2.45614,3.60822,2.51051,2.47289,1.96001,2.33224
202514,1.82474,2.4227,3.08577,1.42112,3.34472,2.69929,2.67777,0.957024,5.59284,2.8498,2.4924,2.26723,2.28853,1.66932,1.74559,1.11041,1.79196,1.09421,2.72028,3.00292,3.52315,2.70807,2.2065,1.26589,2.18031,1.01467,1.02138,1.76221,2.3531,1.86771,4.0933,3.81272,3.75492,5.22157,1.66568,0.866457,2.36427,0.751199,2.48905,1.67061,3.34821,2.68,2.79978,0.927644,2.27258,2.67571,1.7889,2.12055,0.518583,3.11106,2.12473,1.91948,1.64435,2.34699
202515,1.51962,2.22119,2.65702,1.47779,3.33697,2.65806,2.38718,0.682287,4.01083,2.69993,2.21776,2.40177,2.29457,1.46464,1.53255,0.935891,1.6916,0.658774,2.74966,2.57591,3.02269,2.47985,1.74331,1.27248,2.2206,1.02625,0.661313,1.73931,2.19554,1.70076,4.2587,3.09865,3.57188,4.90655,1.49239,0.840726,2.13312,0.700012,2.28001,1.42968,3.78993,2.64501,2.6301,1.08115,2.1793,2.77058,1.73345,1.98821,1.63636,2.44511,1.84023,1.74778,1.66181,1.17077
202516,1.68411,2.34556,2.58834,1.60403,3.01201,2.46793,2.24189,0.873824,3.49471,2.78462,2.12147,2.38595,2.13965,1.53676,1.4778,0.817221,1.48865,0.548384,2.45331,1.95999,2.75591,2.22533,1.6642,1.22927,2.44085,1.06293,0.939075,1.98731,2.1545,1.77528,3.6826,2.96506,2.85171,4.17152,1.42594,0.935631,2.07907,0.84504,1.86031,1.24804,4.19897,3.12207,2.12235,0.955536,2.16562,2.75378,1.57172,1.71382,1.3901,2.43374,1.70135,1.73691,1.56319,1.65959
202517,1.61473,2.16229,2.69029,1.61582,2.9987,2.50221,1.70603,0.70922,3.49287,2.78014,2.19067,2.25406,2.10124,1.34466,1.48274,0.574957,1.64428,0.545337,2.21494,1.47108,2.322,1.92169,1.63247,1.15732,2.4309,0.847458,0.930016,1.71209,2.24385,1.77284,3.30449,2.95912,2.25418,3.79195,1.42463,0.718434,1.89518,0.81471,2.06007,1.16543,5.4755,1.99649,1.62283,0.820086,2.09369,2.75157,1.39697,1.49077,2.42634,2.20165,1.60511,1.15328,1.48998,1.82927
202518,1.57688,1.77221,2.45872,1.36054,2.88069,2.5118,1.55563,0.537956,4.37764,2.65987,2.24351,2.49483,1.98968,1.26112,1.21509,0.903614,1.43281,0.496408,2.02868,1.05179,2.04892,1.47659,1.66737,1.06286,1.94589,0.889548,0.784857,1.42167,2.34848,1.14408,3.11342,2.51392,1.93354,3.1767,1.14222,0.543828,1.67282,0.745681,1.96183,1.06079,3.91404,1.93035,1.9672,0.587133,1.88639,2.4681,1.58226,1.48936,1.28806,1.936,1.46264,1.34709,1.39814,2.66753
202519,1.46102,1.37305,2.26746,1.63814,2.91605,2.45362,1.45833,0.691181,3.78554,2.622,2.32243,2.49283,1.53909,1.22242,1.25439,0.752975,1.28462,0.491536,1.95539,0.856106,1.95408,1.24194,1.15234,0.882443,2.35833,0.817122,0.815217,1.56609,2.16035,0.762553,2.82211,2.41164,1.63255,2.71276,1.14646,0.561338,1.71452,0.58264,2.14516,0.982292,3.0837,1.85026,1.9869,0.63245,1.83713,2.23868,1.51354,1.82506,1.20482,1.89532,1.54777,1.01741,1.18043,1.95896
202520,1.44158,1.59427,1.90543,1.38756,2.82885,2.32326,1.36653,0.653069,4.25148,2.46053,2.19544,2.98943,1.42094,1.04721,1.20082,0.732168,1.00815,0.54173,1.8407,0.876628,1.91653,1.22228,1.00835,0.947844,1.89755,0.85303,0.4287,1.60667,2.00276,0.663586,2.74616,2.21971,1.7044,3.11021,1.15502,0.665716,1.72732,0.533984,1.72399,1.0005,4.0684,1.2987,2.02257,0.640141,1.8208,2.41143,1.44463,1.32907,0.375469,1.93108,1.57694,0.85259,1.07273,1.9802
202521,1.28139,1.56646,1.8826,1.46474,2.75537,2.11994,1.3333,0.702067,3.91482,2.49739,2.13945,2.97172,1.43909,1.08398,1.20153,0.571118,0.824395,0.491385,1.60298,0.778085,1.8091,1.19203,0.921513,0.877706,2.11937,0.940567,0.513299,1.27625,1.82493,0.788835,2.92482,2.17814,1.61235,3.29399,1.23714,0.441853,1.56665,0.596635,1.89255,0.871045,4.78498,1.13939,2.08213,0.505114,1.65233,2.19991,1.41311,1.10421,0.282087,1.87061,1.45712,0.919233,0.964993,1.36089
